crashkey,date_id,time_id,holiday_id,location_id,road_id,outcome_id,vehicle_id,gender_id,person_id,age_id,crash_count,fatality_count
44168,D2660,T534,H2,L897,R18,O1,V11,G1,P4,A55,1,1
44169,D2660,T270,H2,L897,R18,O1,V11,G2,P4,A11,1,1
44170,D2660,T284,H2,L897,R18,O1,V11,G1,P4,A53,1,1
44171,D2660,T243,H2,L107,R19,O2,V11,G1,P3,A72,1,1
44172,D2660,T120,H2,L879,R32,O2,V11,G1,P1,A70,1,1
44173,D2660,T155,H2,L897,R15,O4,V12,G1,P2,A48,1,2
44174,D2660,T155,H2,L897,R15,O4,V12,G1,P1,A64,1,2
44175,D2660,T123,H2,L879,R32,O1,V11,G1,P1,A33,1,1
44176,D2660,T291,H2,L769,R18,O2,V11,G2,P2,A18,1,1
44177,D2660,T352,H2,L769,R18,O4,V11,G2,P2,A93,1,2
44178,D2660,T352,H2,L769,R18,O4,V11,G2,P4,A44,1,2
44179,D2660,T108,H2,L879,R32,O1,V11,G2,P1,A15,1,1
44180,D2660,T281,H2,L107,R18,O2,V11,G1,P6,A81,1,1
44181,D2660,T404,H2,L903,R18,O1,V11,G1,P4,A95,1,1
44182,D2660,T404,H2,L172,R32,O1,V1,G2,P1,A8,1,1
44183,D2660,T191,H2,L172,R19,O2,V1,G1,P1,A17,1,1
44184,D2660,T681,H2,L107,R18,O1,V11,G2,P4,A20,1,1
44185,D2661,T359,H2,L879,R32,O2,V11,G1,P5,A25,1,1
44186,D2661,T271,H2,L903,R18,O1,V11,G2,P4,A45,1,1
44187,D2661,T915,H2,L897,R32,O1,V11,G1,P1,A13,1,1
44188,D2661,T946,H2,L172,R23,O2,V1,G2,P1,A4,1,1
44189,D2661,T115,H2,L897,R18,O2,V11,G2,P1,A17,1,1
44190,D2661,T115,H2,L897,R32,O7,V11,G2,P2,A55,1,3
44191,D2661,T115,H2,L897,R32,O7,V11,G2,P2,A5,1,3
44192,D2661,T115,H2,L897,R32,O7,V11,G2,P2,A97,1,3
44193,D2661,T115,H2,L879,R18,O2,V11,G2,P1,A73,1,1
44194,D2661,T360,H2,L123,R79,O1,V11,G1,P4,A24,1,1
44195,D2661,T188,H2,L897,R19,O2,V12,G1,P4,A33,1,1
44196,D2661,T362,H2,L897,R32,O1,V11,G1,P2,A82,1,1
44197,D2661,T205,H2,L172,R19,O2,V1,G1,P1,A21,1,1
44198,D2661,T264,H2,L107,R18,O1,V11,G2,P4,A63,1,1
44199,D2661,T240,H2,L172,R32,O2,V1,G1,P1,A95,1,1
44200,D2662,T271,H2,L879,R23,O2,V11,G2,P1,A59,1,1
44201,D2662,T403,H2,L172,R32,O2,V1,G1,P1,A53,1,1
44202,D2662,T212,H2,L903,R18,O2,V12,G2,P1,A89,1,1
44203,D2662,T149,H2,L107,R15,O1,V11,G1,P1,A20,1,1
44204,D2662,T307,H2,L897,R32,O1,V11,G2,P2,A74,1,1
44205,D2662,T214,H2,L897,R18,O1,V13,G2,P2,A82,1,1
44206,D2662,T157,H2,L879,R32,O1,V11,G1,P3,A10,1,1
44207,D2662,T107,H2,L897,R6,O2,V11,G1,P1,A40,1,1
44208,D2662,T190,H2,L879,R18,O1,V11,G1,P4,A5,1,1
44209,D2662,T435,H2,L903,R19,O1,V11,G2,P4,A31,1,1
44210,D2662,T109,H2,L172,R18,O1,V1,G1,P3,A40,1,1
44211,D2662,T253,H2,L897,R32,O1,V11,G1,P2,A51,1,1
44212,D2662,T253,H2,L897,R32,O1,V11,G1,P2,A6,1,1
44213,D2662,T383,H2,L172,R19,O1,V1,G1,P4,A72,1,1
44214,D2662,T672,H2,L769,R32,O1,V11,G1,P1,A72,1,1
44215,D2662,T219,H2,L879,R32,O1,V11,G1,P1,A27,1,1
44216,D2663,T282,H2,L769,R32,O1,V11,G1,P1,A44,1,1
44217,D2663,T869,H2,L897,R19,O1,V11,G1,P2,A40,1,1
44218,D2663,T224,H2,L897,R32,O1,V12,G1,P1,A30,1,1
44219,D2663,T241,H2,L879,R18,O1,V11,G1,P4,A56,1,1
44220,D2663,T829,H2,L172,R32,O2,V1,G1,P2,A63,1,1
44221,D2663,T168,H2,L897,R79,O1,V13,G2,P2,A94,1,1
44222,D2663,T1012,H2,L897,R18,O1,V11,G2,P4,A35,1,1
44223,D2663,T385,H2,L897,R32,O1,V11,G2,P1,A51,1,1
44224,D2663,T184,H2,L879,R32,O1,V11,G1,P2,A17,1,1
44225,D2663,T244,H2,L903,R18,O2,V11,G1,P5,A22,1,1
44226,D2663,T133,H2,L172,R19,O2,V2,G1,P2,A85,1,1
44227,D2663,T149,H2,L879,R18,O2,V11,G2,P1,A90,1,1
44228,D2663,T441,H2,L172,R32,O2,V2,G1,P1,A89,1,1
44229,D2663,T120,H2,L897,R18,O1,V11,G1,P1,A25,1,1
44230,D2663,T443,H2,L107,R15,O2,V11,G2,P1,A44,1,1
44231,D2663,T205,H2,L897,R32,O1,V11,G1,P3,A40,1,1
44232,D2663,T189,H2,L897,R18,O1,V11,G2,P4,A33,1,1
44233,D2663,T190,H2,L879,R32,O1,V11,G1,P1,A57,1,1
44234,D2663,T191,H2,L897,R32,O1,V11,G1,P1,A70,1,1
44235,D2663,T303,H2,L172,R18,O2,V1,G1,P3,A22,1,1
44236,D2663,T192,H2,L897,R19,O2,V11,G2,P3,A26,1,1
44237,D2663,T143,H2,L107,R23,O1,V11,G1,P1,A17,1,1
44238,D2663,T445,H2,L769,R18,O1,V11,G1,P1,A72,1,1
44239,D2663,T176,H2,L897,R32,O1,V11,G1,P4,A31,1,1
44240,D2664,T581,H2,L897,R32,O1,V11,G1,P2,A20,1,1
44241,D2664,T115,H2,L879,R18,O2,V12,G1,P1,A2,1,1
44242,D2664,T881,H2,L172,R23,O2,V2,G2,P1,A56,1,1
44243,D2664,T321,H2,L107,R15,O2,V11,G1,P1,A20,1,1
44244,D2664,T149,H2,L107,R23,O1,V11,G1,P4,A7,1,1
44245,D2664,T105,H2,L897,R32,O1,V11,G1,P1,A21,1,1
44246,D2664,T136,H2,L879,R32,O1,V11,G2,P2,A22,1,1
44247,D2664,T136,H2,L879,R18,O2,V11,G1,P1,A59,1,1
44248,D2664,T139,H2,L897,R32,O1,V11,G2,P4,A96,1,1
44249,D2664,T362,H2,L897,R18,O2,V11,G1,P3,A2,1,1
44250,D2664,T297,H2,L172,R32,O2,V1,G1,P1,A73,1,1
44251,D2664,T107,H2,L897,R18,O1,V11,G1,P4,A30,1,1
44252,D2664,T107,H2,L107,R18,O2,V11,G2,P2,A25,1,1
44253,D2664,T1041,H2,L172,R32,O1,V2,G1,P1,A6,1,1
44254,D2665,T177,H2,L879,R18,O1,V11,G1,P2,A72,1,1
44255,D2665,T114,H2,L879,R32,O2,V11,G1,P1,A48,1,1
44256,D2665,T869,H2,L172,R18,O2,V1,G2,P2,A8,1,1
44257,D2665,T224,H2,L903,R15,O1,V12,G1,P4,A17,1,1
44258,D2665,T224,H2,L897,R19,O1,V11,G1,P1,A17,1,1
44259,D2665,T570,H2,L107,R18,O1,V11,G1,P1,A42,1,1
44260,D2665,T129,H2,L897,R18,O1,V11,G1,P4,A51,1,1
44261,D2665,T732,H2,L172,R18,O2,V1,G1,P2,A44,1,1
44262,D2665,T271,H2,L879,R18,O2,V13,G1,P1,A57,1,1
44263,D2665,T184,H2,L903,R32,O2,V11,G1,P1,A97,1,1
44264,D2665,T169,H2,L879,R18,O2,V11,G1,P5,A94,1,1
44265,D2665,T261,H2,L903,R15,O7,V11,G1,P2,A85,1,3
44266,D2665,T261,H2,L903,R15,O7,V11,G1,P1,A48,1,3
44267,D2665,T261,H2,L903,R15,O7,V11,G1,P2,A42,1,3
44268,D2665,T157,H2,L879,R32,O2,V11,G1,P1,A31,1,1
44269,D2665,T216,H2,L172,R32,O2,V1,G1,P4,A67,1,1
44270,D2665,T190,H2,L879,R18,O2,V11,G1,P3,A27,1,1
44271,D2665,T820,H2,L123,R32,O1,V11,G2,P4,A39,1,1
44272,D2665,T124,H2,L172,R32,O1,V1,G1,P1,A32,1,1
44273,D2665,T883,H2,L897,R18,O1,V11,G2,P1,A51,1,1
44274,D2665,T468,H2,L897,R18,O1,V11,G1,P1,A8,1,1
44275,D2665,T112,H2,L879,R32,O3,V11,G1,P2,A11,1,2
44276,D2665,T112,H2,L879,R32,O3,V11,G1,P1,A59,1,2
44277,D2665,T311,H2,L107,R15,O1,V11,G1,P3,A31,1,1
44278,D2666,T226,H2,L879,R18,O1,V11,G1,P4,A44,1,1
44279,D2666,T101,H2,L879,R32,O1,V11,G1,P4,A40,1,1
44280,D2666,T241,H2,L879,R6,O4,V13,G2,P2,A39,1,2
44281,D2666,T241,H2,L879,R6,O4,V13,G1,P1,A17,1,2
44282,D2666,T133,H2,L172,R23,O2,V1,G1,P1,A7,1,1
44283,D2666,T135,H2,L172,R19,O7,V1,G2,P1,A88,1,3
44284,D2666,T135,H2,L172,R19,O7,V1,G2,P2,A26,1,3
44285,D2666,T135,H2,L172,R19,O7,V1,G1,P2,A58,1,3
44286,D2666,T296,H2,L172,R18,O2,V1,G1,P3,A13,1,1
44287,D2666,T261,H2,L897,R6,O2,V11,G1,P1,A28,1,1
44288,D2666,T1019,H2,L903,R32,O2,V11,G1,P1,A65,1,1
44289,D2666,T107,H2,L897,R18,O2,V11,G1,P3,A41,1,1
44290,D2666,T190,H2,L879,R32,O2,V11,G1,P4,A57,1,1
44291,D2666,T458,H2,L897,R6,O2,V12,G1,P1,A72,1,1
44292,D2666,T356,H2,L769,R18,O1,V11,G2,P4,A63,1,1
44293,D2666,T582,H2,L172,R32,O1,V1,G1,P1,A15,1,1
44294,D2666,T192,H2,L172,R32,O2,V1,G1,P1,A54,1,1
44295,D2667,T226,H2,L769,R32,O1,V11,G1,P1,A23,1,1
44296,D2667,T1178,H2,L172,R15,O1,V2,G1,P1,A44,1,1
44297,D2667,T359,H2,L879,R18,O1,V11,G1,P4,A23,1,1
44298,D2667,T359,H2,L879,R18,O2,V11,G1,P5,A48,1,1
44299,D2667,T359,H2,L879,R18,O2,V11,G2,P2,A25,1,1
44300,D2667,T115,H2,L879,R18,O1,V11,G1,P4,A93,1,1
44301,D2667,T209,H2,L107,R15,O7,V12,G1,P1,A19,1,3
44302,D2667,T209,H2,L107,R15,O7,V12,G2,P2,A9,1,3
44303,D2667,T209,H2,L107,R15,O7,V12,G1,P2,A9,1,3
44304,D2667,T411,H2,L172,R32,O2,V1,G2,P1,A66,1,1
44305,D2667,T184,H2,L172,R32,O2,V1,G2,P1,A41,1,1
44306,D2667,T116,H2,L903,R32,O2,V11,G1,P1,A70,1,1
44307,D2667,T198,H2,L897,R32,O1,V12,G1,P1,A56,1,1
44308,D2667,T198,H2,L172,R32,O4,V1,G2,P2,A68,1,2
44309,D2667,T198,H2,L172,R32,O4,V1,G1,P1,A65,1,2
44310,D2667,T149,H2,L879,R19,O2,V11,G1,P1,A11,1,1
44311,D2667,T347,H2,L897,R32,O7,V11,G2,P2,A88,1,3
44312,D2667,T347,H2,L897,R32,O7,V11,G2,P2,A53,1,3
44313,D2667,T347,H2,L897,R32,O7,V11,G1,P1,A55,1,3
44314,D2667,T120,H2,L879,R18,O2,V11,G1,P1,A90,1,1
44315,D2667,T505,H2,L172,R18,O2,V1,G1,P5,A68,1,1
44316,D2667,T165,H2,L897,R32,O2,V13,G2,P2,A79,1,1
44317,D2667,T250,H2,L172,R15,O1,V1,G1,P2,A17,1,1
44318,D2667,T107,H2,L897,R18,O2,V11,G1,P5,A79,1,1
44319,D2667,T189,H2,L107,R15,O1,V11,G1,P2,A8,1,1
44320,D2667,T1041,H2,L897,R18,O1,V11,G2,P4,A16,1,1
44321,D2667,T240,H2,L903,R32,O4,V11,G1,P1,A22,1,2
44322,D2667,T240,H2,L903,R32,O4,V11,G2,P2,A72,1,2
44323,D2667,T191,H2,L879,R18,O1,V11,G1,P4,A27,1,1
44324,D2667,T995,H2,L897,R19,O2,V11,G1,P1,A4,1,1
44325,D2667,T112,H2,L879,R18,O1,V11,G1,P1,A69,1,1
44326,D2668,T545,H2,L172,R32,O1,V2,G1,P1,A10,1,1
44327,D2668,T114,H2,L107,R15,O1,V11,G2,P2,A23,1,1
44328,D2668,T1037,H2,L172,R32,O4,V1,G1,P1,A6,1,2
44329,D2668,T1037,H2,L172,R32,O4,V1,G1,P1,A70,1,2
44330,D2668,T101,H2,L879,R32,O1,V11,G1,P1,A23,1,1
44331,D2668,T534,H2,L172,R18,O1,V1,G2,P1,A2,1,1
44332,D2668,T359,H2,L172,R18,O2,V1,G1,P3,A43,1,1
44333,D2668,T115,H2,L879,R18,O2,V12,G2,P1,A60,1,1
44334,D2668,T324,H2,L897,R18,O1,V11,G2,P4,A79,1,1
44335,D2668,T148,H2,L897,R23,O2,V11,G1,P1,A62,1,1
44336,D2668,T170,H2,L172,R18,O1,V1,G1,P4,A90,1,1
44337,D2668,T136,H2,L879,R18,O4,V12,G2,P2,A37,1,2
44338,D2668,T136,H2,L879,R18,O4,V12,G1,P2,A87,1,2
44339,D2668,T123,H2,L897,R18,O1,V11,G2,P2,A2,1,1
44340,D2668,T297,H2,L897,R18,O2,V11,G2,P2,A42,1,1
44341,D2668,T297,H2,L172,R18,O1,V1,G1,P3,A42,1,1
44342,D2668,T157,H2,L897,R23,O2,V11,G2,P1,A8,1,1
44343,D2668,T107,H2,L107,R6,O1,V11,G1,P1,A88,1,1
44344,D2669,T777,H2,L769,R32,O2,V11,G1,P1,A59,1,1
44345,D2669,T302,H2,L107,R15,O1,V12,G1,P1,A66,1,1
44346,D2669,T558,H2,L107,R15,O1,V11,G1,P2,A17,1,1
44347,D2669,T195,H2,L879,R32,O4,V12,G1,P1,A10,1,2
44348,D2669,T195,H2,L879,R32,O4,V12,G1,P1,A54,1,2
44349,D2669,T271,H2,L879,R32,O1,V11,G1,P4,A58,1,1
44350,D2669,T115,H2,L879,R32,O2,V12,G2,P1,A47,1,1
44351,D2669,T184,H2,L897,R32,O1,V11,G1,P1,A1,1,1
44352,D2669,T286,H2,L769,R18,O1,V11,G1,P4,A91,1,1
44353,D2669,T232,H2,L903,R18,O1,V11,G1,P4,A34,1,1
44354,D2669,T120,H2,L879,R32,O2,V12,G1,P2,A56,1,1
44355,D2669,T120,H2,L879,R18,O1,V11,G1,P4,A99,1,1
44356,D2669,T123,H2,L879,R32,O4,V12,G1,P2,A54,1,2
44357,D2669,T123,H2,L879,R32,O4,V12,G1,P1,A56,1,2
44358,D2669,T215,H2,L897,R18,O1,V11,G2,P4,A61,1,1
44359,D2669,T190,H2,L879,R32,O2,V11,G1,P4,A21,1,1
44360,D2669,T352,H2,L172,R6,O1,V1,G1,P1,A88,1,1
44361,D2669,T109,H2,L903,R15,O4,V11,G1,P1,A21,1,2
44362,D2669,T109,H2,L903,R15,O4,V11,G1,P1,A3,1,2
44363,D2669,T110,H2,L107,R15,O1,V11,G1,P1,A2,1,1
44364,D2669,T1535,H2,L903,R18,O1,V11,G1,P4,A8,1,1
44365,D2669,T219,H2,L897,R18,O5,V11,G1,P2,A48,1,3
44366,D2669,T219,H2,L897,R18,O5,V11,G1,P1,A72,1,3
44367,D2669,T788,H2,L769,R23,O3,V11,G1,P2,A51,1,2
44368,D2669,T788,H2,L769,R23,O3,V11,G1,P2,A2,1,2
44369,D2669,T646,H2,L897,R18,O1,V11,G1,P4,A3,1,1
44370,D2670,T224,H2,L903,R18,O1,V11,G2,P1,A40,1,1
44371,D2670,T241,H2,L903,R15,O1,V11,G1,P1,A13,1,1
44372,D2670,T522,H2,L172,R32,O2,V1,G1,P4,A13,1,1
44373,D2670,T426,H2,L107,R18,O1,V11,G1,P4,A77,1,1
44374,D2670,T796,H2,L172,R32,O1,V1,G1,P1,A51,1,1
44375,D2670,T169,H2,L903,R18,O1,V11,G1,P1,A67,1,1
44376,D2670,T211,H2,L897,R18,O2,V11,G1,P5,A20,1,1
44377,D2670,T212,H2,L172,R23,O2,V2,G2,P1,A37,1,1
44378,D2670,T248,H2,L897,R15,O2,V11,G1,P2,A26,1,1
44379,D2670,T455,H2,L897,R23,O1,V11,G2,P4,A53,1,1
44380,D2670,T155,H2,L172,R18,O2,V1,G1,P3,A26,1,1
44381,D2670,T136,H2,L879,R15,O2,V13,G2,P2,A96,1,1
44382,D2670,T377,H2,L897,R18,O1,V11,G2,P4,A47,1,1
44383,D2670,T123,H2,L107,R18,O1,V11,G1,P4,A34,1,1
44384,D2670,T189,H2,L903,R32,O4,V11,G2,P2,A50,1,2
44385,D2670,T189,H2,L903,R32,O4,V11,G1,P1,A67,1,2
44386,D2670,T190,H2,L879,R18,O1,V11,G1,P4,A61,1,1
44387,D2670,T986,H2,L769,R32,O1,V11,G1,P4,A64,1,1
44388,D2670,T159,H2,L897,R18,O2,V11,G1,P5,A31,1,1
44389,D2670,T352,H2,L172,R18,O1,V1,G2,P4,A65,1,1
44390,D2670,T399,H2,L879,R32,O2,V11,G1,P4,A2,1,1
44391,D2670,T539,H2,L172,R32,O1,V1,G1,P1,A54,1,1
44392,D2670,T818,H2,L897,R18,O1,V11,G1,P4,A8,1,1
44393,D2670,T468,H2,L897,R18,O1,V11,G2,P4,A7,1,1
44394,D2670,T176,H2,L107,R18,O2,V11,G2,P2,A76,1,1
44395,D2671,T401,H2,L107,R15,O3,V11,G2,P2,A25,1,2
44396,D2671,T401,H2,L107,R15,O3,V11,G1,P1,A5,1,2
44397,D2671,T559,H2,L172,R32,O4,V1,G1,P1,A26,1,2
44398,D2671,T559,H2,L172,R32,O4,V1,G1,P2,A19,1,2
44399,D2671,T417,H2,L172,R18,O2,V1,G1,P1,A38,1,1
44400,D2671,T136,H2,L879,R32,O1,V11,G2,P2,A42,1,1
44401,D2671,T261,H2,L897,R19,O2,V11,G1,P5,A56,1,1
44402,D2671,T123,H2,L897,R18,O1,V11,G1,P4,A93,1,1
44403,D2671,T205,H2,L897,R23,O2,V12,G2,P1,A17,1,1
44404,D2671,T157,H2,L879,R18,O2,V11,G1,P3,A40,1,1
44405,D2671,T107,H2,L897,R18,O1,V11,G1,P4,A68,1,1
44406,D2671,T173,H2,L172,R32,O2,V1,G2,P4,A72,1,1
44407,D2671,T397,H2,L903,R32,O2,V11,G1,P2,A21,1,1
44408,D2671,T397,H2,L107,R18,O1,V11,G1,P4,A10,1,1
44409,D2672,T581,H2,L897,R32,O1,V11,G1,P1,A70,1,1
44410,D2672,T210,H2,L897,R32,O2,V11,G1,P3,A31,1,1
44411,D2672,T244,H2,L769,R32,O5,V11,G1,P2,A2,1,3
44412,D2672,T244,H2,L769,R32,O5,V11,G1,P2,A22,1,3
44413,D2672,T244,H2,L769,R32,O5,V11,G1,P1,A13,1,3
44414,D2672,T232,H2,L897,R15,O1,V11,G1,P2,A82,1,1
44415,D2672,T105,H2,L897,R18,O1,V11,G2,P4,A96,1,1
44416,D2672,T120,H2,L172,R32,O1,V1,G1,P1,A21,1,1
44417,D2672,T154,H2,L897,R32,O2,V11,G1,P5,A64,1,1
44418,D2672,T165,H2,L897,R18,O2,V11,G1,P4,A45,1,1
44419,D2672,T362,H2,L903,R19,O2,V12,G1,P1,A3,1,1
44420,D2672,T189,H2,L897,R18,O1,V11,G1,P4,A68,1,1
44421,D2672,T264,H2,L769,R32,O2,V12,G1,P1,A20,1,1
44422,D2672,T190,H2,L879,R32,O2,V11,G1,P1,A31,1,1
44423,D2672,T190,H2,L879,R19,O2,V11,G1,P1,A48,1,1
44424,D2672,T109,H2,L172,R32,O1,V1,G1,P1,A56,1,1
44425,D2672,T871,H2,L172,R18,O1,V1,G2,P2,A40,1,1
44426,D2672,T399,H2,L879,R15,O2,V11,G1,P4,A48,1,1
44427,D2672,T1402,H2,L123,R23,O2,V11,G2,P3,A70,1,1
44428,D2672,T112,H2,L879,R32,O1,V11,G1,P3,A17,1,1
44429,D2673,T590,H2,L897,R18,O1,V11,G1,P2,A64,1,1
44430,D2673,T965,H2,L172,R18,O2,V1,G1,P2,A43,1,1
44431,D2673,T226,H2,L879,R19,O1,V11,G1,P1,A60,1,1
44432,D2673,T128,H2,L172,R18,O1,V8,G1,P4,A2,1,1
44433,D2673,T598,H2,L897,R32,O1,V11,G1,P3,A43,1,1
44434,D2673,T522,H2,L172,R32,O1,V1,G1,P1,A22,1,1
44435,D2673,T609,H2,L897,R18,O2,V11,G1,P4,A74,1,1
44436,D2673,T212,H2,L107,R23,O2,V11,G1,P1,A80,1,1
44437,D2673,T118,H2,L897,R18,O2,V11,G2,P2,A97,1,1
44438,D2673,T134,H2,L107,R15,O1,V11,G1,P1,A56,1,1
44439,D2673,T962,H2,L903,R18,O2,V11,G2,P1,A5,1,1
44440,D2673,T120,H2,L879,R18,O4,V11,G2,P5,A17,1,2
44441,D2673,T120,H2,L879,R18,O4,V11,G2,P5,A82,1,2
44442,D2673,T569,H2,L897,R19,O2,V11,G1,P1,A61,1,1
44443,D2673,T505,H2,L897,R18,O1,V11,G1,P3,A23,1,1
44444,D2673,T1184,H2,L172,R18,O1,V1,G2,P4,A37,1,1
44445,D2673,T216,H2,L172,R32,O1,V1,G1,P1,A42,1,1
44446,D2673,T240,H2,L897,R19,O2,V11,G2,P1,A31,1,1
44447,D2673,T547,H2,L897,R18,O1,V11,G1,P1,A41,1,1
44448,D2673,T384,H2,L897,R32,O1,V11,G1,P1,A44,1,1
44449,D2673,T582,H2,L903,R19,O1,V11,G1,P4,A15,1,1
44450,D2674,T777,H2,L897,R32,O4,V12,G1,P2,A8,1,2
44451,D2674,T777,H2,L897,R32,O4,V12,G2,P1,A22,1,2
44452,D2674,T359,H2,L879,R32,O2,V11,G1,P1,A60,1,1
44453,D2674,T183,H2,L897,R18,O2,V11,G1,P3,A8,1,1
44454,D2674,T575,H2,L172,R23,O2,V1,G2,P1,A43,1,1
44455,D2674,T184,H2,L879,R18,O1,V11,G1,P4,A53,1,1
44456,D2674,T559,H2,L903,R18,O2,V11,G1,P1,A30,1,1
44457,D2674,T237,H2,L897,R18,O2,V11,G2,P2,A92,1,1
44458,D2674,T188,H2,L897,R18,O2,V11,G1,P1,A23,1,1
44459,D2674,T717,H2,L897,R18,O4,V11,G2,P2,A12,1,2
44460,D2674,T717,H2,L897,R18,O4,V11,G2,P2,A66,1,2
44461,D2674,T136,H2,L879,R18,O2,V11,G1,P1,A7,1,1
44462,D2674,T123,H2,L879,R32,O1,V11,G1,P4,A81,1,1
44463,D2674,T157,H2,L107,R15,O1,V11,G1,P3,A31,1,1
44464,D2674,T240,H2,L897,R18,O1,V11,G1,P4,A73,1,1
44465,D2674,T378,H2,L897,R18,O1,V11,G2,P4,A47,1,1
44466,D2674,T352,H2,L107,R18,O1,V11,G1,P4,A11,1,1
44467,D2674,T219,H2,L172,R18,O2,V1,G2,P4,A56,1,1
44468,D2674,T142,H2,L897,R18,O1,V11,G1,P4,A88,1,1
44469,D2674,T142,H2,L107,R18,O1,V11,G2,P4,A15,1,1
44470,D2674,T345,H2,L172,R32,O1,V1,G1,P1,A43,1,1
44471,D2675,T401,H2,L897,R32,O1,V11,G1,P2,A15,1,1
44472,D2675,T144,H2,L879,R32,O1,V11,G1,P1,A32,1,1
44473,D2675,T270,H2,L172,R18,O1,V1,G1,P4,A65,1,1
44474,D2675,T359,H2,L172,R32,O2,V1,G1,P1,A15,1,1
44475,D2675,T271,H2,L879,R32,O1,V11,G1,P2,A37,1,1
44476,D2675,T271,H2,L879,R32,O1,V11,G2,P1,A8,1,1
44477,D2675,T392,H2,L172,R32,O2,V2,G1,P2,A4,1,1
44478,D2675,T115,H2,L879,R19,O2,V11,G2,P1,A63,1,1
44479,D2675,T575,H2,L897,R18,O1,V11,G1,P4,A49,1,1
44480,D2675,T411,H2,L897,R18,O2,V11,G2,P2,A85,1,1
44481,D2675,T230,H2,L897,R18,O1,V11,G2,P4,A5,1,1
44482,D2675,T105,H2,L897,R19,O2,V11,G1,P1,A1,1,1
44483,D2675,T105,H2,L879,R18,O1,V11,G1,P4,A12,1,1
44484,D2675,T489,H2,L172,R23,O2,V1,G2,P2,A37,1,1
44485,D2675,T171,H2,L897,R18,O1,V11,G1,P1,A5,1,1
44486,D2675,T455,H2,L107,R15,O1,V11,G1,P1,A61,1,1
44487,D2675,T120,H2,L879,R18,O2,V13,G2,P1,A89,1,1
44488,D2675,T348,H2,L107,R15,O5,V11,G1,P1,A13,1,3
44489,D2675,T348,H2,L107,R15,O5,V11,G2,P2,A61,1,3
44490,D2675,T348,H2,L107,R15,O5,V11,G2,P2,A67,1,3
44491,D2675,T190,H2,L879,R18,O2,V11,G2,P4,A28,1,1
44492,D2675,T173,H2,L123,R18,O2,V11,G1,P4,A72,1,1
44493,D2676,T145,H2,L897,R18,O1,V11,G1,P4,A50,1,1
44494,D2676,T359,H2,L879,R19,O2,V11,G2,P1,A27,1,1
44495,D2676,T829,H2,L107,R19,O2,V13,G2,P5,A42,1,1
44496,D2676,T796,H2,L107,R18,O2,V11,G1,P1,A69,1,1
44497,D2676,T135,H2,L897,R32,O2,V12,G1,P1,A2,1,1
44498,D2676,T349,H2,L897,R32,O5,V11,G1,P2,A48,1,3
44499,D2676,T349,H2,L897,R32,O5,V11,G1,P1,A48,1,3
44500,D2676,T216,H2,L172,R18,O1,V1,G1,P4,A30,1,1
44501,D2676,T190,H2,L879,R18,O2,V11,G1,P1,A54,1,1
44502,D2676,T190,H2,L172,R32,O2,V1,G1,P1,A58,1,1
44503,D2676,T750,H2,L897,R18,O1,V11,G1,P4,A45,1,1
44504,D2676,T109,H2,L897,R18,O1,V12,G1,P4,A41,1,1
44505,D2676,T191,H2,L879,R32,O1,V11,G1,P1,A72,1,1
44506,D2676,T143,H2,L897,R18,O2,V11,G2,P1,A20,1,1
44507,D2677,T241,H2,L879,R32,O1,V11,G1,P1,A44,1,1
44508,D2677,T270,H2,L107,R15,O1,V11,G1,P2,A70,1,1
44509,D2677,T115,H2,L879,R32,O1,V11,G1,P2,A8,1,1
44510,D2677,T360,H2,L172,R18,O1,V1,G1,P4,A29,1,1
44511,D2677,T385,H2,L172,R32,O5,V1,G1,P2,A13,1,3
44512,D2677,T385,H2,L172,R32,O5,V1,G1,P2,A44,1,3
44513,D2677,T272,H2,L172,R23,O4,V2,G2,P2,A55,1,2
44514,D2677,T272,H2,L172,R23,O4,V2,G1,P1,A89,1,2
44515,D2677,T211,H2,L897,R32,O2,V11,G2,P1,A60,1,1
44516,D2677,T635,H2,L107,R15,O1,V11,G2,P1,A25,1,1
44517,D2677,T171,H2,L903,R18,O1,V11,G1,P1,A72,1,1
44518,D2677,T296,H2,L903,R18,O1,V11,G1,P3,A43,1,1
44519,D2677,T157,H2,L897,R23,O1,V11,G1,P3,A56,1,1
44520,D2677,T157,H2,L879,R32,O2,V11,G2,P2,A22,1,1
44521,D2677,T698,H2,L897,R18,O1,V11,G2,P4,A91,1,1
44522,D2677,T219,H2,L879,R18,O1,V11,G1,P4,A71,1,1
44523,D2677,T582,H2,L172,R19,O1,V1,G1,P1,A44,1,1
44524,D2677,T399,H2,L879,R32,O1,V11,G1,P4,A64,1,1
44525,D2677,T399,H2,L879,R18,O2,V11,G1,P1,A88,1,1
44526,D2677,T399,H2,L897,R25,O1,V11,G1,P2,A48,1,1
44527,D2677,T437,H2,L903,R18,O4,V11,G2,P2,A45,1,2
44528,D2677,T437,H2,L903,R18,O4,V11,G1,P1,A44,1,2
44529,D2678,T401,H2,L107,R15,O1,V11,G1,P2,A40,1,1
44530,D2678,T1018,H2,L172,R18,O1,V1,G1,P4,A13,1,1
44531,D2678,T128,H2,L903,R15,O1,V11,G1,P4,A43,1,1
44532,D2678,T195,H2,L879,R32,O2,V11,G2,P1,A2,1,1
44533,D2678,T499,H2,L172,R32,O1,V1,G2,P2,A58,1,1
